,Symb.,Name,Sector,Period,Begin.,End,Pnl $,Pnl %,Gross Profit,Gross Loss,# Winners,# Loosers,% Winners,MaxDD $,MaxDD %,Aver. Win $,Aver. Loos $,Aver. Duration,Total Trades,% Long,% Short,Profit Factor
320,NI,NiSource Inc.,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496092.9,9921.86,1419.81,-326.91,11.0,6.0,64.71,-323.51,-6.47,129.0,-54.0,10 days 11:17:38.823529,17,11.76,88.24,4.34
321,NBL,Noble Energy Inc,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497485.93,9949.72,3820.93,-1335.0,16.0,6.0,72.73,-828.36,-16.57,239.0,-222.0,9 days 06:32:43.636363,22,50.0,50.0,2.86
322,JWN,Nordstrom,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495987.99,9919.76,1836.22,-848.23,4.0,4.0,50.0,-602.64,-12.05,459.0,-212.0,26 days 09:00:00,8,62.5,37.5,2.16
323,NSC,Norfolk Southern Corp.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496220.4,9924.41,1636.77,-416.37,10.0,3.0,76.92,-334.62,-6.69,164.0,-139.0,16 days 07:23:04.615384,13,46.15,53.85,3.93
324,NTRS,Northern Trust Corp.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497535.36,9950.71,3153.54,-618.18,17.0,5.0,77.27,-206.28,-4.13,186.0,-124.0,7 days 16:21:49.090909,22,72.73,27.27,5.1
325,NOC,Northrop Grumman Corp.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496104.45,9922.09,2160.82,-1056.37,17.0,9.0,65.38,-459.8,-9.2,127.0,-117.0,6 days 14:46:09.230769,26,19.23,80.77,2.05
326,NCLH,Norwegian Cruise Line,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496139.1,9922.78,1182.19,-43.09,3.0,2.0,60.0,-412.65,-8.25,394.0,-22.0,3 days 09:36:00,5,20.0,80.0,27.44
327,NRG,NRG Energy,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493736.11,9874.72,0.0,-1263.89,0.0001,4.0,0.0,-588.06,-11.76,0.0,-316.0,38 days 12:00:00,4,100.0,0.0,0.0
328,NUE,Nucor Corp.,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496908.47,9938.17,2364.59,-456.12,20.0,7.0,74.07,-294.81,-5.9,118.0,-65.0,6 days 21:20:00,27,66.67,33.33,5.18
329,NVDA,Nvidia Corporation,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495737.86,9914.76,1384.45,-646.59,4.0,2.0,66.67,-408.68,-8.17,346.0,-323.0,25 days 20:00:00,6,16.67,83.33,2.14
330,ORLY,O'Reilly Automotive,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497667.37,9953.35,3305.16,-637.79,29.0,9.0,76.32,-222.82,-4.46,114.0,-71.0,3 days 13:53:41.052631,38,63.16,36.84,5.18
331,OXY,Occidental Petroleum,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493720.91,9874.42,0.0,-1279.09,0.0001,4.0,0.0,-764.51,-15.29,0.0,-320.0,44 days 18:00:00,4,100.0,0.0,0.0
332,OMC,Omnicom Group,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496021.71,9920.43,1064.59,-42.88,11.0,1.0,91.67,-271.32,-5.43,97.0,-43.0,17 days 02:00:00,12,41.67,58.33,24.83
333,OKE,ONEOK,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497373.06,9947.46,2652.18,-279.12,11.0,2.0,84.62,-279.65,-5.59,241.0,-140.0,15 days 16:36:55.384615,13,76.92,23.08,9.5
334,PAYX,Paychex Inc.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494015.22,9880.3,247.17,-1231.95,1.0,5.0,16.67,-136.29,-2.73,247.0,-246.0,5 days 12:00:00,6,16.67,83.33,0.2
335,PYPL,PayPal,Information Technology,227 days 00:00:00,2018-12-24 00:00:00,2019-08-08 00:00:00,497014.31,9940.29,2632.94,-618.63,5.0,2.0,71.43,-639.66,-12.79,527.0,-309.0,26 days 17:08:34.285714,7,85.71,14.29,4.26
336,PNR,Pentair Ltd.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495214.88,9904.3,214.88,0.0,1.0,0.0001,99.99,-471.9,-9.44,215.0,0.0,0 days 00:00:00,1,0.0,100.0,inf
337,PBCT,People's United Financial,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496634.38,9932.69,2422.64,-788.26,25.0,10.0,71.43,-308.32,-6.17,97.0,-79.0,4 days 19:53:08.571428,35,51.43,48.57,3.07
338,PEP,PepsiCo Inc.,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496795.0,9935.9,1955.31,-160.31,34.0,4.0,89.47,-137.64,-2.75,58.0,-40.0,4 days 09:28:25.263157,38,50.0,50.0,12.2
339,PKI,PerkinElmer,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497859.96,9957.2,3432.09,-572.13,14.0,3.0,82.35,-331.5,-6.63,245.0,-191.0,9 days 05:38:49.411764,17,47.06,52.94,6.0
340,PRGO,Perrigo,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495849.66,9916.99,1979.73,-1130.07,6.0,3.0,66.67,-210.9,-4.22,330.0,-377.0,23 days 08:00:00,9,44.44,55.56,1.75
341,PFE,Pfizer Inc.,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497751.13,9955.02,3168.82,-417.69,20.0,9.0,68.97,-524.79,-10.5,158.0,-46.0,5 days 19:51:43.448275,29,37.93,62.07,7.59
342,PCG,PG&E Corp.,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,499547.45,9990.95,7059.51,-2512.06,4.0,5.0,44.44,-1590.99,-31.82,1765.0,-502.0,21 days 00:00:00,9,88.89,11.11,2.81
343,PM,Philip Morris International,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497037.72,9940.75,2049.52,-11.8,14.0,1.0,93.33,-868.62,-17.37,146.0,-12.0,13 days 11:12:00,15,66.67,33.33,173.69
344,PSX,Phillips 66,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497576.09,9951.52,2836.81,-260.72,16.0,5.0,76.19,-423.4,-8.47,177.0,-52.0,8 days 16:00:00,21,57.14,42.86,10.88
345,PNW,Pinnacle West Capital,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494881.2,9897.62,0.0,-118.8,0.0001,1.0,0.01,-371.28,-7.43,0.0,-119.0,0 days 00:00:00,1,0.0,100.0,0.0
346,PXD,Pioneer Natural Resources,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497817.67,9956.35,3871.29,-1053.62,19.0,5.0,79.17,-459.0,-9.18,204.0,-211.0,8 days 04:00:00,24,58.33,41.67,3.67
347,PNC,PNC Financial Services,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495664.58,9913.29,664.58,0.0,5.0,0.0001,100.0,-347.34,-6.95,133.0,0.0,20 days 14:24:00,5,100.0,0.0,inf
348,RL,Polo Ralph Lauren Corp.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498633.06,9972.66,4245.83,-612.77,19.0,8.0,70.37,-771.85,-15.44,223.0,-77.0,6 days 03:33:20,27,25.93,74.07,6.93
349,PPG,PPG Industries,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497654.27,9953.09,3073.24,-418.97,18.0,6.0,75.0,-310.8,-6.22,171.0,-70.0,7 days 10:00:00,24,75.0,25.0,7.34
350,PPL,PPL Corp.,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496504.32,9930.09,1520.62,-16.3,11.0,1.0,91.67,-179.82,-3.6,138.0,-16.0,11 days 10:00:00,12,50.0,50.0,93.29
351,PFG,Principal Financial Group,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494747.95,9894.96,365.34,-617.39,2.0,1.0,66.67,-294.12,-5.88,183.0,-617.0,22 days 00:00:00,3,66.67,33.33,0.59
352,PG,Procter & Gamble,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494512.25,9890.25,546.15,-1033.9,4.0,4.0,50.0,-144.72,-2.89,137.0,-258.0,15 days 06:00:00,8,12.5,87.5,0.53
353,PGR,Progressive Corp.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496786.98,9935.74,2201.4,-414.42,17.0,3.0,85.0,-258.13,-5.16,129.0,-138.0,5 days 20:24:00,20,45.0,55.0,5.31
354,PLD,Prologis,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495095.75,9901.91,523.02,-427.27,3.0,6.0,33.33,-504.8,-10.1,174.0,-71.0,19 days 21:20:00,9,11.11,88.89,1.22
355,PRU,Prudential Financial,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494353.74,9887.07,700.92,-1347.18,2.0,3.0,40.0,-792.33,-15.85,350.0,-449.0,45 days 14:24:00,5,40.0,60.0,0.52
356,PVH,PVH Corp.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498620.96,9972.42,3823.1,-202.14,19.0,4.0,82.61,-1015.68,-20.31,201.0,-51.0,6 days 20:52:10.434782,23,52.17,47.83,18.91
357,QRVO,Qorvo,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497977.06,9959.54,4200.84,-1223.78,21.0,7.0,75.0,-912.18,-18.24,200.0,-175.0,5 days 15:25:42.857142,28,60.71,39.29,3.43
358,DGX,Quest Diagnostics,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495174.78,9903.5,698.97,-524.19,5.0,5.0,50.0,-167.04,-3.34,140.0,-105.0,15 days 14:24:00,10,40.0,60.0,1.33
359,RRC,Range Resources Corp.,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496101.98,9922.04,2212.36,-1110.38,9.0,5.0,64.29,-890.82,-17.82,246.0,-222.0,9 days 05:08:34.285714,14,78.57,21.43,1.99
360,RJF,Raymond James Financial Inc.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496679.62,9933.59,2341.83,-662.21,15.0,7.0,68.18,-238.51,-4.77,156.0,-95.0,7 days 05:27:16.363636,22,86.36,13.64,3.54
361,RTN,Raytheon Co.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,499094.95,9981.9,4459.4,-364.45,35.0,7.0,83.33,-417.56,-8.35,127.0,-52.0,3 days 16:00:00,42,42.86,57.14,12.24
362,O,Realty Income Corporation,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498064.88,9961.3,3223.12,-158.24,24.0,3.0,88.89,-149.1,-2.98,134.0,-53.0,5 days 12:26:40,27,74.07,25.93,20.37
363,RHT,Red Hat Inc.,Information Technology,231 days 00:00:00,2018-11-19 00:00:00,2019-07-08 00:00:00,495111.87,9902.24,284.38,-172.51,7.0,6.0,53.85,-44.55,-0.89,41.0,-29.0,11 days 09:13:50.769230,13,23.08,76.92,1.65
364,REG,Regency Centers Corporation,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497831.53,9956.63,2940.85,-109.32,26.0,4.0,86.67,-129.0,-2.58,113.0,-27.0,5 days 12:48:00,30,76.67,23.33,26.9
365,REGN,Regeneron,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,500704.85,10014.1,5828.09,-123.24,38.0,5.0,88.37,-930.0,-18.6,153.0,-25.0,3 days 04:27:54.418604,43,39.53,60.47,47.29
366,RF,Regions Financial Corp.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494850.71,9897.01,1035.08,-1184.37,6.0,6.0,50.0,-751.92,-15.04,173.0,-197.0,16 days 12:00:00,12,0.0,100.0,0.87
367,RSG,Republic Services Inc,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495345.21,9906.9,345.86,-0.65,4.0,1.0,80.0,-15.64,-0.31,86.0,-1.0,4 days 19:12:00,5,100.0,0.0,532.09
368,RMD,ResMed,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496058.1,9921.16,1969.22,-911.12,12.0,5.0,70.59,-965.36,-19.31,164.0,-182.0,7 days 19:45:52.941176,17,17.65,82.35,2.16
369,RHI,Robert Half International,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496348.88,9926.98,2585.75,-1236.87,12.0,7.0,63.16,-919.08,-18.38,215.0,-177.0,9 days 22:44:12.631578,19,10.53,89.47,2.09
370,ROK,Rockwell Automation Inc.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497394.88,9947.9,3044.57,-649.69,15.0,8.0,65.22,-877.76,-17.56,203.0,-81.0,6 days 07:18:15.652173,23,26.09,73.91,4.69
371,ROP,Roper Technologies,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494253.75,9885.08,454.09,-1200.34,3.0,5.0,37.5,-125.59,-2.51,151.0,-240.0,7 days 00:00:00,8,12.5,87.5,0.38
372,ROST,Ross Stores,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497438.13,9948.76,2711.51,-273.38,18.0,7.0,72.0,-163.8,-3.28,151.0,-39.0,6 days 01:55:12,25,84.0,16.0,9.92
373,RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493883.68,9877.67,1419.05,-2535.37,7.0,9.0,43.75,-407.96,-8.16,203.0,-282.0,12 days 00:00:00,16,56.25,43.75,0.56
374,SPGI,"S&P Global, Inc.",Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494818.17,9896.36,915.84,-1097.67,14.0,11.0,56.0,-204.3,-4.09,65.0,-100.0,4 days 12:28:48,25,36.0,64.0,0.83
375,CRM,Salesforce.com,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497604.67,9952.09,3361.02,-756.35,20.0,8.0,71.43,-513.6,-10.27,168.0,-95.0,6 days 07:42:51.428571,28,25.0,75.0,4.44
376,SBAC,SBA Communications,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498081.14,9961.62,3190.25,-109.11,28.0,3.0,90.32,-121.59,-2.43,114.0,-36.0,5 days 09:17:25.161290,31,64.52,35.48,29.24
377,SLB,Schlumberger Ltd.,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497285.43,9945.71,2530.35,-244.92,12.0,3.0,80.0,-604.52,-12.09,211.0,-82.0,7 days 16:00:00,15,20.0,80.0,10.33
378,STX,Seagate Technology,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495723.17,9914.46,1723.86,-1000.69,9.0,7.0,56.25,-616.72,-12.33,192.0,-143.0,12 days 12:00:00,16,6.25,93.75,1.72
379,SEE,Sealed Air,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497716.21,9954.32,3375.97,-659.76,21.0,7.0,75.0,-369.6,-7.39,161.0,-94.0,6 days 18:00:00,28,28.57,71.43,5.12
380,SRE,Sempra Energy,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497663.25,9953.27,2802.45,-139.2,29.0,2.0,93.55,-125.56,-2.51,97.0,-70.0,5 days 06:11:36.774193,31,61.29,38.71,20.13
381,SHW,Sherwin-Williams,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498186.25,9963.72,3186.25,0.0,26.0,0.0001,100.0,-228.15,-4.56,123.0,0.0,6 days 06:27:41.538461,26,80.77,19.23,inf
382,SPG,Simon Property Group Inc,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495592.87,9911.86,1173.8,-580.93,8.0,7.0,53.33,-352.35,-7.05,147.0,-83.0,13 days 11:12:00,15,93.33,6.67,2.02
383,SWKS,Skyworks Solutions,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498924.64,9978.49,4467.11,-542.47,14.0,6.0,70.0,-597.85,-11.96,319.0,-90.0,9 days 00:00:00,20,55.0,45.0,8.23
384,SLG,SL Green Realty,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498799.55,9975.99,4046.26,-246.71,33.0,6.0,84.62,-369.04,-7.38,123.0,-41.0,3 days 23:23:04.615384,39,23.08,76.92,16.4
385,SNA,Snap-On Inc.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496929.89,9938.6,1929.89,0.0,9.0,0.0001,100.0,-350.54,-7.01,214.0,0.0,24 days 05:20:00,9,55.56,44.44,inf
386,SO,Southern Co.,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496718.11,9934.36,1805.31,-87.2,7.0,1.0,87.5,-87.2,-1.74,258.0,-87.0,27 days 03:00:00,8,100.0,0.0,20.7
387,LUV,Southwest Airlines,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,499247.76,9984.96,4396.28,-148.52,22.0,2.0,91.67,-320.15,-6.4,200.0,-74.0,6 days 10:00:00,24,66.67,33.33,29.6
388,SWK,Stanley Black & Decker,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498457.18,9969.14,4269.34,-812.16,27.0,9.0,75.0,-618.12,-12.36,158.0,-90.0,4 days 14:40:00,36,30.56,69.44,5.26
389,SBUX,Starbucks Corp.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495682.73,9913.65,1712.09,-1029.36,22.0,10.0,68.75,-253.33,-5.07,78.0,-103.0,5 days 07:30:00,32,25.0,75.0,1.66
390,STT,State Street Corp.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495882.24,9917.64,2414.88,-1532.64,10.0,8.0,55.56,-828.75,-16.58,241.0,-192.0,10 days 16:00:00,18,22.22,77.78,1.58
391,SRCL,Stericycle Inc,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496792.11,9935.84,2649.81,-857.7,8.0,4.0,66.67,-745.36,-14.91,331.0,-214.0,11 days 06:00:00,12,41.67,58.33,3.09
392,SYK,Stryker Corp.,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494951.63,9899.03,1275.28,-1323.65,10.0,6.0,62.5,-113.13,-2.26,128.0,-221.0,9 days 04:30:00,16,31.25,68.75,0.96
393,STI,SunTrust Banks,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497821.06,9956.42,3871.27,-1050.21,17.0,6.0,73.91,-471.0,-9.42,228.0,-175.0,5 days 21:54:46.956521,23,26.09,73.91,3.69
394,SIVB,SVB Financial,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498784.49,9975.69,4594.98,-810.49,18.0,7.0,72.0,-204.54,-4.09,255.0,-116.0,7 days 06:43:12,25,84.0,16.0,5.67
395,SYMC,Symantec Corp.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497199.86,9944.0,3469.21,-1269.35,13.0,8.0,61.9,-701.43,-14.03,267.0,-159.0,9 days 04:34:17.142857,21,57.14,42.86,2.73
396,SYF,Synchrony Financial,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497210.37,9944.21,2344.9,-134.53,12.0,4.0,75.0,-313.76,-6.28,195.0,-34.0,8 days 09:00:00,16,12.5,87.5,17.43
397,SNPS,Synopsys Inc.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493007.24,9860.14,0.0,-1992.76,0.0001,2.0,0.0,-378.16,-7.56,0.0,-996.0,43 days 12:00:00,2,0.0,100.0,0.0
398,SYY,Sysco Corp.,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494922.31,9898.45,737.22,-814.91,6.0,4.0,60.0,-277.38,-5.55,123.0,-204.0,12 days 02:24:00,10,0.0,100.0,0.9
399,TROW,T. Rowe Price Group,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495490.1,9909.8,965.2,-475.1,5.0,6.0,45.45,-340.74,-6.81,193.0,-79.0,13 days 19:38:10.909090,11,63.64,36.36,2.03
400,TTWO,Take-Two Interactive,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493969.06,9879.38,0.0,-1030.94,0.0001,1.0,0.01,-896.64,-17.93,0.0,-1031.0,0 days 00:00:00,1,0.0,100.0,0.0
401,TPR,"Tapestry, Inc.",Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494832.1,9896.64,1301.65,-1469.55,7.0,4.0,63.64,-741.76,-14.84,186.0,-367.0,15 days 10:54:32.727272,11,90.91,9.09,0.89
402,TGT,Target Corp.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495554.86,9911.1,1813.46,-1258.6,10.0,4.0,71.43,-308.77,-6.18,181.0,-315.0,14 days 18:51:25.714285,14,64.29,35.71,1.44
403,TEL,TE Connectivity Ltd.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497684.03,9953.68,2842.69,-158.66,19.0,4.0,82.61,-232.67,-4.65,150.0,-40.0,8 days 01:02:36.521739,23,69.57,30.43,17.92
404,FTI,TechnipFMC,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493276.09,9865.52,746.17,-2470.08,4.0,4.0,50.0,-451.26,-9.03,187.0,-618.0,27 days 06:00:00,8,37.5,62.5,0.3
405,TXN,Texas Instruments,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496799.97,9936.0,2164.66,-364.69,5.0,2.0,71.43,-255.3,-5.11,433.0,-182.0,31 days 00:00:00,7,100.0,0.0,5.94
406,TXT,Textron Inc.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496929.39,9938.59,2979.9,-1050.51,11.0,8.0,57.89,-691.84,-13.84,271.0,-131.0,7 days 20:12:37.894736,19,10.53,89.47,2.84
407,BK,The Bank of New York Mellon Corp.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495863.58,9917.27,1601.03,-737.45,15.0,6.0,71.43,-448.4,-8.97,107.0,-123.0,9 days 03:25:42.857142,21,47.62,52.38,2.17
408,CLX,The Clorox Company,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496404.08,9928.08,1715.65,-311.57,17.0,5.0,77.27,-336.96,-6.74,101.0,-62.0,8 days 08:43:38.181818,22,9.09,90.91,5.51
409,COO,The Cooper Companies,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495816.67,9916.33,1633.45,-816.78,12.0,4.0,75.0,-240.2,-4.8,136.0,-204.0,9 days 21:00:00,16,18.75,81.25,2.0
410,HSY,The Hershey Company,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497622.74,9952.45,2984.13,-361.39,34.0,6.0,85.0,-123.42,-2.47,88.0,-60.0,3 days 17:24:00,40,52.5,47.5,8.26
411,MOS,The Mosaic Company,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498082.4,9961.65,3134.48,-52.08,9.0,2.0,81.82,-924.0,-18.48,348.0,-26.0,19 days 06:32:43.636363,11,54.55,45.45,60.19
412,TRV,The Travelers Companies Inc.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495540.0,9910.8,893.42,-353.42,15.0,9.0,62.5,-97.3,-1.95,60.0,-39.0,7 days 10:00:00,24,25.0,75.0,2.53
413,DIS,The Walt Disney Company,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496738.52,9934.77,2207.49,-468.97,10.0,4.0,71.43,-152.28,-3.05,221.0,-117.0,15 days 03:25:42.857142,14,64.29,35.71,4.71
414,TMO,Thermo Fisher Scientific,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494148.06,9882.96,0.0,-851.94,0.0001,1.0,0.01,-434.72,-8.69,0.0,-852.0,0 days 00:00:00,1,0.0,100.0,0.0
415,TIF,Tiffany & Co.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494872.56,9897.45,920.02,-1047.46,8.0,6.0,57.14,-390.6,-7.81,115.0,-175.0,14 days 10:17:08.571428,14,42.86,57.14,0.88
416,TWX,Time Warner Inc.,Consumer Discretionary,148 days 00:00:00,2018-01-17 00:00:00,2018-06-14 00:00:00,496086.76,9921.74,1109.64,-22.88,13.0,2.0,86.67,-176.28,-3.53,85.0,-11.0,5 days 09:36:00,15,46.67,53.33,48.5
417,TJX,TJX Companies Inc.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495344.41,9906.89,720.55,-376.14,4.0,2.0,66.67,-310.75,-6.22,180.0,-188.0,3 days 16:00:00,6,50.0,50.0,1.92
418,TMK,Torchmark Corp.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494984.48,9899.69,300.24,-315.76,2.0,3.0,40.0,-187.68,-3.75,150.0,-105.0,21 days 09:36:00,5,40.0,60.0,0.95
419,TSS,Total System Services,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497826.22,9956.52,3129.69,-303.47,17.0,6.0,73.91,-486.0,-9.72,184.0,-51.0,6 days 14:36:31.304347,23,56.52,43.48,10.31
420,TSCO,Tractor Supply Company,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494699.5,9893.99,581.55,-882.05,2.0,4.0,33.33,-421.8,-8.44,291.0,-221.0,6 days 20:00:00,6,0.0,100.0,0.66
421,TDG,TransDigm Group,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493572.9,9871.46,402.6,-1829.7,1.0,2.0,33.33,-361.95,-7.24,403.0,-915.0,5 days 00:00:00,3,0.0,100.0,0.22
422,TRIP,TripAdvisor,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494098.98,9881.98,1011.23,-1912.25,4.0,7.0,36.36,-485.1,-9.7,253.0,-273.0,19 days 19:38:10.909090,11,45.45,54.55,0.53
